asupra,asupră,cu,către,cătră,de,dedesubtul,despre,dimprejurul,din,dinaintea,dinapoia,dindărătul,dinspre,dintre,dintru,dupe,dupre,după,făr,fără,la,lângă,mpotriva,mprejurul,n,naintea,nspre,pe,pentru,per,peste,pintre,prejurul,primprejurul,prin,printre,pro,pân,până,pă,pănă,spre,sub,împotriva,împrejurul,în,înaintea,înapoia,înde,îndărătul,înlăuntrul,înspre,între,întru,înăuntrul,authorCode
0.00017197,0.000000,0.0161651,0.00017197,0.000000,0.0412726,0.000000,0.0027515,0.000000,0.00739467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00326741,0.000000,0.00085985,0.0130696,0.00068788,0.000000,0.000000,0.0022356,0.000000,0.000000,0.0178848,0.00120378,0.000000,0.00137575,0.000000,0.000000,0.000000,0.00257954,0.000000,0.000000,0.000000,0.00395529,0.000000,0.000000,0.00085985,0.00068788,0.000000,0.000000,0.0158211,0.00085985,0.000000,0.00017197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0167106,0.000000,0.000000,0.0351803,0.000000,0.00087951,0.000000,0.00879507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00615655,0.000000,0.00263852,0.0105541,0.00175901,0.000000,0.000000,0.00615655,0.000000,0.000000,0.0193492,0.00263852,0.000000,0.00175901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00263852,0.000000,0.000000,0.00175901,0.000000,0.000000,0.000000,0.0202287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00087951,0.000000,0
0.00061856,0.000000,0.0123711,0.000000,0.00020619,0.0371134,0.000000,0.00020619,0.000000,0.0101031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00412371,0.000000,0.00082474,0.0154639,0.00041237,0.000000,0.000000,0.00474227,0.000000,0.000000,0.0226804,0.00082474,0.000000,0.00123711,0.000000,0.000000,0.000000,0.00123711,0.000000,0.000000,0.000000,0.00453608,0.000000,0.000000,0.00061856,0.00226804,0.000000,0.000000,0.0146392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00020619,0.000000,0
0.00011132,0.000000,0.0177001,0.000000,0.000000,0.0447512,0.000000,0.00066793,0.000000,0.0083491,0.00033396,0.000000,0.000000,0.000000,0.00022264,0.000000,0.000000,0.000000,0.00434153,0.000000,0.00200378,0.0203718,0.00077925,0.000000,0.000000,0.00289436,0.000000,0.000000,0.0130246,0.00189246,0.000000,0.00111321,0.000000,0.000000,0.000000,0.00244907,0.00011132,0.000000,0.00022264,0.00244907,0.000000,0.000000,0.00111321,0.00055661,0.000000,0.000000,0.0138038,0.00011132,0.000000,0.00011132,0.000000,0.000000,0.00011132,0.00089057,0.000000,0.000000,0
0.00037286,0.000000,0.0186428,0.000000,0.000000,0.0480984,0.000000,0.00111857,0.000000,0.0115585,0.000000,0.000000,0.000000,0.000000,0.00037286,0.000000,0.000000,0.000000,0.00521999,0.000000,0.00149142,0.0264728,0.00074571,0.000000,0.000000,0.0033557,0.000000,0.000000,0.0152871,0.00260999,0.000000,0.00186428,0.000000,0.000000,0.000000,0.00260999,0.00037286,0.000000,0.000000,0.0033557,0.000000,0.000000,0.00298285,0.00074571,0.00037286,0.000000,0.0201342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.00051948,0.000000,0.0285714,0.000000,0.000000,0.0363636,0.000000,0.000000,0.000000,0.00935065,0.00051948,0.000000,0.000000,0.000000,0.00155844,0.000000,0.000000,0.000000,0.00363636,0.000000,0.0025974,0.0145454,0.000000,0.000000,0.000000,0.00363636,0.000000,0.000000,0.014026,0.00155844,0.000000,0.00051948,0.000000,0.000000,0.000000,0.00051948,0.00103896,0.000000,0.000000,0.00103896,0.000000,0.000000,0.00051948,0.00051948,0.000000,0.000000,0.0181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00207792,0.000000,0.000000,0
0.000000,0.000000,0.0154278,0.000000,0.000000,0.0322581,0.000000,0.00140252,0.000000,0.0140252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00420757,0.000000,0.000000,0.00841515,0.000000,0.000000,0.000000,0.00140252,0.000000,0.000000,0.0182328,0.00420757,0.000000,0.00140252,0.00701262,0.000000,0.000000,0.00280505,0.000000,0.000000,0.000000,0.00140252,0.000000,0.000000,0.00140252,0.000000,0.000000,0.000000,0.0196353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00140252,0.000000,0.000000,0
0.000000,0.000000,0.0151685,0.000000,0.000000,0.0297753,0.000000,0.000000,0.0002809,0.0109551,0.000000,0.000000,0.000000,0.000000,0.0002809,0.000000,0.000000,0.000000,0.00393258,0.000000,0.00196629,0.0182584,0.0005618,0.000000,0.000000,0.00926966,0.000000,0.000000,0.0129213,0.0005618,0.000000,0.00140449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00196629,0.00393258,0.000000,0.000000,0.0008427,0.0008427,0.000000,0.0002809,0.0176966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.0004562,0.000000,0.0250912,0.0004562,0.000000,0.0456204,0.000000,0.0004562,0.000000,0.00958029,0.000000,0.000000,0.000000,0.000000,0.00228102,0.000000,0.000000,0.000000,0.00182482,0.000000,0.00228102,0.0196168,0.00091241,0.000000,0.000000,0.00273723,0.000000,0.000000,0.0168796,0.00136861,0.000000,0.00182482,0.000000,0.000000,0.000000,0.0004562,0.00091241,0.000000,0.00136861,0.00410584,0.000000,0.000000,0.0004562,0.0004562,0.000000,0.0004562,0.0132299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.00166945,0.00083472,0.0262938,0.000000,0.000000,0.0388147,0.000000,0.000000,0.000000,0.00959933,0.000000,0.000000,0.000000,0.00041736,0.00041736,0.000000,0.000000,0.000000,0.00125209,0.000000,0.00250417,0.0158598,0.00083472,0.000000,0.000000,0.00125209,0.000000,0.000000,0.0171118,0.000000,0.000000,0.00208681,0.000000,0.000000,0.000000,0.00041736,0.00041736,0.000000,0.000000,0.00166945,0.000000,0.000000,0.00208681,0.00250417,0.000000,0.000000,0.0271285,0.00041736,0.000000,0.000000,0.000000,0.000000,0.000000,0.00041736,0.000000,0.000000,1
