asupra,asupră,cu,către,cătră,de,dedesubtul,despre,dimprejurul,din,dinaintea,dinapoia,dindărătul,dinspre,dintre,dintru,dupe,dupre,după,făr,fără,la,lângă,mpotriva,mprejurul,n,naintea,nspre,pe,pentru,per,peste,pintre,prejurul,primprejurul,prin,printre,pro,pân,până,pă,pănă,spre,sub,împotriva,împrejurul,în,înaintea,înapoia,înde,îndărătul,înlăuntrul,înspre,între,întru,înăuntrul,authorCode
0.00017197,0.000000,0.0161651,0.00017197,0.000000,0.0412726,0.000000,0.0027515,0.000000,0.00739467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00326741,0.000000,0.00085985,0.0130696,0.00068788,0.000000,0.000000,0.0022356,0.000000,0.000000,0.0178848,0.00120378,0.000000,0.00137575,0.000000,0.000000,0.000000,0.00257954,0.000000,0.000000,0.000000,0.00395529,0.000000,0.000000,0.00085985,0.00068788,0.000000,0.000000,0.0158211,0.00085985,0.000000,0.00017197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.00061856,0.000000,0.0123711,0.000000,0.00020619,0.0371134,0.000000,0.00020619,0.000000,0.0101031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00412371,0.000000,0.00082474,0.0154639,0.00041237,0.000000,0.000000,0.00474227,0.000000,0.000000,0.0226804,0.00082474,0.000000,0.00123711,0.000000,0.000000,0.000000,0.00123711,0.000000,0.000000,0.000000,0.00453608,0.000000,0.000000,0.00061856,0.00226804,0.000000,0.000000,0.0146392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00020619,0.000000,0
0.000000,0.000000,0.0266272,0.000000,0.00118343,0.0431953,0.000000,0.00059172,0.000000,0.0112426,0.000000,0.000000,0.000000,0.000000,0.00059172,0.000000,0.000000,0.000000,0.00295858,0.000000,0.00059172,0.0189349,0.00059172,0.000000,0.000000,0.00295858,0.000000,0.000000,0.0159763,0.00118343,0.000000,0.00177515,0.000000,0.000000,0.000000,0.0035503,0.000000,0.000000,0.000000,0.00236686,0.000000,0.000000,0.00177515,0.000000,0.000000,0.000000,0.0159763,0.000000,0.000000,0.000000,0.000000,0.000000,0.00059172,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0119617,0.000000,0.000000,0.0490431,0.000000,0.000000,0.000000,0.00598086,0.000000,0.000000,0.000000,0.000000,0.00119617,0.000000,0.000000,0.000000,0.000000,0.000000,0.00598086,0.00717703,0.000000,0.000000,0.000000,0.00717703,0.000000,0.000000,0.00956938,0.00239234,0.000000,0.000000,0.00119617,0.000000,0.000000,0.00119617,0.000000,0.000000,0.000000,0.00358852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0131579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0136506,0.000000,0.000000,0.036603,0.000000,0.00096642,0.000000,0.0059193,0.000000,0.000000,0.000000,0.000000,0.0002416,0.000000,0.000000,0.000000,0.00350326,0.0001208,0.00096642,0.0155835,0.00096642,0.000000,0.000000,0.00434888,0.000000,0.000000,0.0148587,0.00350326,0.000000,0.00169123,0.000000,0.000000,0.000000,0.0002416,0.0001208,0.000000,0.00072481,0.00265765,0.000000,0.000000,0.0002416,0.0002416,0.0001208,0.000000,0.013409,0.00036241,0.000000,0.000000,0.000000,0.000000,0.0002416,0.0002416,0.000000,0.000000,0
0.000000,0.000000,0.01875,0.00039062,0.000000,0.0417969,0.000000,0.00507812,0.000000,0.00664062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00585938,0.000000,0.000000,0.0113281,0.0015625,0.000000,0.000000,0.0046875,0.000000,0.000000,0.0128906,0.00234375,0.000000,0.00195312,0.000000,0.000000,0.000000,0.00195312,0.000000,0.000000,0.000000,0.003125,0.000000,0.000000,0.00039062,0.00039062,0.000000,0.000000,0.0167969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00039062,0.00039062,0.000000,0
0.0003391,0.000000,0.00983384,0.000000,0.000000,0.0451,0.000000,0.0003391,0.000000,0.00474737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00237369,0.000000,0.0003391,0.0176331,0.0006782,0.000000,0.000000,0.00339098,0.000000,0.000000,0.0145812,0.00237369,0.000000,0.0006782,0.000000,0.000000,0.000000,0.00101729,0.000000,0.000000,0.0003391,0.00135639,0.000000,0.000000,0.00101729,0.000000,0.000000,0.000000,0.0152594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0003391,0.000000,0
0.00037286,0.000000,0.0186428,0.000000,0.000000,0.0480984,0.000000,0.00111857,0.000000,0.0115585,0.000000,0.000000,0.000000,0.000000,0.00037286,0.000000,0.000000,0.000000,0.00521999,0.000000,0.00149142,0.0264728,0.00074571,0.000000,0.000000,0.0033557,0.000000,0.000000,0.0152871,0.00260999,0.000000,0.00186428,0.000000,0.000000,0.000000,0.00260999,0.00037286,0.000000,0.000000,0.0033557,0.000000,0.000000,0.00298285,0.00074571,0.00037286,0.000000,0.0201342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.00011132,0.000000,0.0177001,0.000000,0.000000,0.0447512,0.000000,0.00066793,0.000000,0.0083491,0.00033396,0.000000,0.000000,0.000000,0.00022264,0.000000,0.000000,0.000000,0.00434153,0.000000,0.00200378,0.0203718,0.00077925,0.000000,0.000000,0.00289436,0.000000,0.000000,0.0130246,0.00189246,0.000000,0.00111321,0.000000,0.000000,0.000000,0.00244907,0.00011132,0.000000,0.00022264,0.00244907,0.000000,0.000000,0.00111321,0.00055661,0.000000,0.000000,0.0138038,0.00011132,0.000000,0.00011132,0.000000,0.000000,0.00011132,0.00089057,0.000000,0.000000,0
0.00051948,0.000000,0.0285714,0.000000,0.000000,0.0363636,0.000000,0.000000,0.000000,0.00935065,0.00051948,0.000000,0.000000,0.000000,0.00155844,0.000000,0.000000,0.000000,0.00363636,0.000000,0.0025974,0.0145454,0.000000,0.000000,0.000000,0.00363636,0.000000,0.000000,0.014026,0.00155844,0.000000,0.00051948,0.000000,0.000000,0.000000,0.00051948,0.00103896,0.000000,0.000000,0.00103896,0.000000,0.000000,0.00051948,0.00051948,0.000000,0.000000,0.0181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00207792,0.000000,0.000000,0
